name,identifier,site,created,region,evento,data,corrente
"unione-dei-comuni-valdostani-mont-emilius","cm_monem","https://www.opendata.maggioli.cloud/organizzation/unione-dei-comuni-valdostani-mont-emilius","2025-02-17T09:14:01.511385","02",uscita,2025-09-25,1
"unione-dei-comuni-valdostani-mont-rose","mr","https://www.cm-montrose.vda.it/it-it/home","2025-02-20T10:34:57.589950","02",uscita,2025-09-25,1
"unione-dei-comuni-valdostani-monte-cervino","cm_monte76","https://www.cm-montecervino.vda.it/","2025-02-19T10:43:27.949071","02",uscita,2025-09-25,1
"unione-dei-comuni-valdostani-valdigne-mont-blanc","udcvvmb","https://www.cm-valdigne.vda.it/it-it/home","2025-02-13T15:13:55.041859","02",uscita,2025-09-25,1
"unione-dei-comuni-valdostani-walser","CMWAVL","https://www.cm-walser.vda.it/it-it/home","2025-03-07T15:54:25.043291","02",uscita,2025-09-25,1
"unione-di-comuni-terre-di-vini-e-di-tartufi","uctvt","","2025-02-18T10:30:25.445531","01",uscita,2025-09-25,1
"unione-italiana-delle-camere-di-commercio-industria-artigianato-e-agricoltura","UICCIAA","https://opengovernment.unioncamere.gov.it/","2024-12-09T19:18:02.155400","",uscita,2025-09-25,1
"unione-montana-dei-monti-azzurri","umdma","https://www.unione.montiazzurri.it/","2025-04-11T14:30:06.695555","11",uscita,2025-09-25,1
"unione-pedemontana-parmense","c_c852xf","https://www.unionepedemontana.pr.it","2024-11-05T11:43:08.495052","08",uscita,2025-09-25,1
"universita-degli-studi-del-piemonte-orientale","uni_por","https://www.uniupo.it/it/open-data-upo","2025-05-13T09:20:37.513248","01",uscita,2025-09-25,1
"universita-degli-studi-dell-aquila","udsa_","https://opendata.univaq.it","2024-11-11T11:50:37.803780","13",uscita,2025-09-25,1
"universita-degli-studi-della-campania-l-vanvitelli","SEUNSTNA","https://www.unicampania.it/","2025-02-20T13:48:29.268109","15",uscita,2025-09-25,1
"universita-degli-studi-di-camerino","USC","https://www.unicam.it/","2024-11-28T12:39:50.966058","",uscita,2025-09-25,1
"universita-degli-studi-di-catania","uni_ct","https://www.unict.it","2024-10-10T09:51:04.365141","19",uscita,2025-09-25,1
"universita-degli-studi-di-ferrara","uni_fe","https://www.unife.it/it","2024-11-29T14:05:22.877045","08",uscita,2025-09-25,1
"universita-degli-studi-di-macerata","UNSTU_MC","https://www.unimc.it/it/amministrazionedigitale/open-data","2025-02-13T16:18:04.754265","11",uscita,2025-09-25,1
"universita-degli-studi-di-messina","udsm_me","https://dati.unime.it","2025-02-13T16:00:24.359281","19",uscita,2025-09-25,1
"universita-degli-studi-di-napoli-parthenope","uni_napa","https://www.uniparthenope.it/","2025-04-14T08:58:24.487897","15",uscita,2025-09-25,1
"universita-degli-studi-di-teramo","unite","https://www.unite.it/UniTE/OpenData","2025-07-04T12:19:30.528697","13",uscita,2025-09-25,1
"universita-degli-studi-di-udine","uni_udi","https://www.uniud.it","2024-11-21T13:05:18.778167","06",uscita,2025-09-25,1
"universita-degli-studi-di-urbino-carlo-bo","USUCB","https://www.uniurb.it/opendata","2025-02-13T16:25:39.862187","11",uscita,2025-09-25,1
"universita-della-basilicata","uni_ba","http://opendata.unibas.it/","2024-03-08T21:49:59.493611","17",uscita,2025-09-25,0
"universita-della-calabria","unical","https://www.unical.it","2024-03-08T21:51:11.725431","18",uscita,2025-09-25,1
"universita-di-bari","uni_ba","http://opendata.uniba.it/","2024-03-08T21:48:45.195677","16",uscita,2025-09-25,1
"universita-di-bologna","uni_bo","https://dati.unibo.it/","2024-03-08T21:52:30.125101","08",uscita,2025-09-25,1
"universita-di-torino","UNITO","https://www.unito.it/","2025-02-06T10:32:07.319605","01",uscita,2025-09-25,1
"comune-di-arenzano","c_a388","https://www.comune.arenzano.ge.it","2025-09-19T07:19:02.331624","07",ingresso,2025-09-22,1
"anac","anac","https://dati.anticorruzione.it","2024-03-08T17:56:48.105840","",uscita,2025-09-17,0
"anac","cvtiap","https://dati.anticorruzione.it","2024-03-08T17:56:48.105840","",ingresso,2025-09-17,1
"comune-di-frattamaggiore","c_d789","https://www.opendata.maggioli.cloud/organization/comune-di-frattamaggiore","2025-09-12T10:51:49.226218","15",ingresso,2025-09-17,1
"comune-di-napoli","c_f839","https://www.comune.napoli.it/home","2025-09-11T09:42:52.858715","15",ingresso,2025-09-17,1
"comune-di-san-cesareo","c_m295","https://www.comune.sancesareo.rm.it/","2025-08-27T09:49:40.851418","12",ingresso,2025-08-29,1
"azienda-sanitaria-locale-n-4-di-teramo","a4_te","https://www.aslteramo.it","2025-08-27T08:11:02.251255","13",ingresso,2025-08-27,1
"azienda-socio-sanitaria-territoriale-della-valle-olona","asstvo","https://www.asst-valleolona.it/","2025-08-27T09:00:16.128452","03",ingresso,2025-08-27,1
"comune-di-arese","c_a389","https://www.opendata.maggioli.cloud/organizzation/comune-di-arese","2025-07-31T15:59:38.037371","03",ingresso,2025-08-04,1
"comune-di-cassano-allo-ionio","c_c002","https://www.comune.cassanoalloionio.cs.it","2025-07-23T13:21:02.037009","18",ingresso,2025-07-26,1
"comune-di-latina","c_e472","https://www.comune.latina.it","2025-07-23T12:39:34.471627","12",ingresso,2025-07-26,1
"comune-di-venafro","c_l725","https://www.comune.venafro.is.it/","2025-05-07T12:28:42.782433","14",ingresso,2025-07-23,1
"comune-di-venafro","c_l725","https://www.comune.venafro.is.it ","2025-05-07T12:28:42.782433","14",uscita,2025-07-23,1
"comune-di-vico-del-gargano","c_l842","https://www.comune.vicodelgargano.fg.it","2025-07-18T08:43:05.599071","16",ingresso,2025-07-18,1
"azienda-sanitaria-regione-molise","a_cb","https://asrem.molise.it","2025-07-15T08:22:06.670746","14",ingresso,2025-07-17,1
"comune-di-monterotondo","c_f611","https://www.comune.monterotondo.rm.it/","2025-07-15T08:51:22.110226","12",ingresso,2025-07-17,1
"comune-di-sondrio","c_i829","https://www.comune.sondrio.it","2025-07-11T09:35:19.950739","03",ingresso,2025-07-14,1
"comune-di-lentini","c_e532","https://www.comune.lentini.sr.it/","2025-07-09T15:09:24.342703","19",ingresso,2025-07-10,1
"comune-di-collesalvetti","c_c869","https://comunecollesalvetti.iswebcloud.it/","2025-07-04T09:05:57.298066","09",ingresso,2025-07-05,1
"universita-degli-studi-di-teramo","unite","https://www.unite.it/UniTE/OpenData","2025-07-04T12:19:30.528697","13",ingresso,2025-07-05,1
"agenzia-nazionale-per-la-meteorologia-e-climatologia-italiameteo","8W0Q4VWZ","https://www.mistralportal.it","2025-06-30T15:56:13.821200","",ingresso,2025-07-01,1
"comune-di-la-spezia","c_e463","https://www.istanze.spezianet.it/opendata","2025-06-27T12:53:00.156331","07",ingresso,2025-06-28,1
"comune-di-melzo","c_f119","https://www.opendata.maggioli.cloud/organization/comune-di-melzo","2025-06-27T12:56:46.621139","08",ingresso,2025-06-28,1
"comune-di-scorze","c_i551","https://www.comune.scorze.ve.it/it","2025-06-27T16:01:43.942788","05",ingresso,2025-06-28,1
"ministero-dell-ambiente-e-della-sicurezza-energetica","m_amte","https://www.mase.gov.it/","2025-06-27T15:06:07.564881","",ingresso,2025-06-28,1
"comune-di-fiorano-modenese","c_d607","https://www.opendata.maggioli.cloud/organization/comune-di-fiorano-modenese","2025-06-19T12:54:51.981234","08",ingresso,2025-06-23,1
"comune-di-formigine","c_d711","https://www.opendata.maggioli.cloud/organization/comune-di-formigine","2025-06-19T12:57:49.299281","08",ingresso,2025-06-23,1
"comune-di-frassinoro","c_d783","https://www.opendata.maggioli.cloud/organization/comune-di-frassinoro","2025-06-19T13:01:48.188864","08",ingresso,2025-06-23,1
"comune-di-luzzi","c_e773","https://www.comune.luzzi.cs.it/it","2025-06-19T07:40:57.495112","18",ingresso,2025-06-23,1
"comune-di-maranello","c_e904","https://www.opendata.maggioli.cloud/organization/comune-di-maranello","2025-06-19T13:05:02.529424","08",ingresso,2025-06-23,1
"comune-di-marigliano","c_e955","https://www.opendata.maggioli.cloud/organization/comune-di-marigliano","2025-06-16T13:35:21.116471","15",ingresso,2025-06-23,1
"comune-di-montefiorino","c_f503","https://www.opendata.maggioli.cloud/organization/comune-di-montefiorino","2025-06-19T13:08:54.489523","08",ingresso,2025-06-23,1
"comune-di-palagano","c_g250","https://www.opendata.maggioli.cloud/organization/comune-di-palagano","2025-06-19T13:14:48.899635","08",ingresso,2025-06-23,1
"comune-di-pollenza","c_f567","https://www.comune.pollenza.mc.it","2025-06-19T07:50:46.058467","11",ingresso,2025-06-23,1
"comune-di-prignano-sulla-secchia","c_h061","https://www.opendata.maggioli.cloud/organization/comune-di-prignano-sulla-secchia","2025-06-19T13:17:22.536581","08",ingresso,2025-06-23,1
"comune-di-sassuolo","c_i462","https://www.opendata.maggioli.cloud/organization/comune-di-sassuolo","2025-06-19T13:20:56.255262","08",ingresso,2025-06-23,1
"unione-dei-comuni-del-distretto-ceramico","c_i462a","https://www.opendata.maggioli.cloud/organization/unione-dei-comuni-del-distretto-ceramico","2025-06-19T13:11:40.727621","08",ingresso,2025-06-23,1
"comune-di-san-martino-valle-caudina","c_i016","https://www.comune.sanmartinovallecaudina.av.it/it","2025-05-29T13:26:59.769276","15",ingresso,2025-06-07,1
"consorzio-intercomunale-servizi-sociali-di-chivasso","ciss_chi","https://www.opendata.maggioli.cloud/organization/consorzio-intercomunale-servizi-sociali-di-chivasso","2025-06-06T10:07:49.489166","01",ingresso,2025-06-07,1
"comune-di-ivrea","c_e379","https://www.opendata.maggioli.cloud/organization/comune-di-ivrea","2025-05-28T06:45:18.401677","01",ingresso,2025-05-28,1
"comune-di-mentana","c_f127","https://www.opendata.maggioli.cloud/organizzation/comune-di-mentana","2025-05-27T13:40:52.936853","12",ingresso,2025-05-28,1
"comune-di-petilia-policastro","c_g508","https://www.comune.petiliapolicastro.kr.it/","2025-05-27T10:40:05.991849","18",ingresso,2025-05-28,1
"comune-di-terralba","c_l122","https://www.comune.terralba.or.it/it","2025-05-28T08:34:08.763606","20",ingresso,2025-05-28,1
"comune-di-baronissi","c_a674","https://www.opendata.maggioli.cloud/organization/comune-di-baronissi","2025-05-23T11:18:08.375374","15",ingresso,2025-05-25,1
"comune-di-san-gisueppe-vesuviano","c_h931","https://www.comune.sangiuseppevesuviano.na.it","2025-05-13T13:05:56.548396","15",ingresso,2025-05-21,1
"universita-degli-studi-del-piemonte-orientale","uni_por","https://www.uniupo.it/it/open-data-upo","2025-05-13T09:20:37.513248","01",ingresso,2025-05-21,1
"comune-di-venafro","c_l725","https://www.comune.venafro.is.it ","2025-05-07T12:28:42.782433","14",ingresso,2025-05-09,1
"agenzia-di-tutela-della-salute-di-brescia","atsbs","https://www.ats-brescia.it","2025-05-05T09:04:03.721945","03",ingresso,2025-05-07,1
"agenzia-regionale-per-il-lavoro-la-formazione-e-l-accreditamento","arlfa","https://www.alfaliguria.it/index.php/open-data","2025-05-07T08:32:09.067485","07",ingresso,2025-05-07,1
"comune-di-guidonia-montecelio","c_e263","https://comune.guidoniamontecelio.rm.it/","2025-04-29T07:47:45.384138","12",ingresso,2025-04-30,1
"comune-di-sant-anastasia","c_i262","https://www.comune.santanastasia.na.it","2025-04-28T07:39:02.118754","15",ingresso,2025-04-30,1
"asst-ovest-milanese","asstom","","2025-04-16T15:39:24.108253","03",ingresso,2025-04-18,1
"consiglio-per-la-ricerca-in-agricoltura-e-l-analisi-dell-economia-agraria","CRSA","https://www.crea.gov.it/","2025-04-16T09:52:07.924470","",ingresso,2025-04-18,1
"agenzia-regionale-per-la-protezione-dell-ambiente-della-sardegna","arpas_ca","https://www.sardegnaambiente.it/arpas/","2025-04-11T15:13:54.286754","20",ingresso,2025-04-16,1
"azienda-servizi-comunali-alla-persona","F3BP8FZZ","https://sercop.it","2025-04-14T12:36:15.932186","",ingresso,2025-04-16,1
"comune-di-alba-adriatica","c_a125","https://www.comune.alba-adriatica.te.it","2025-04-14T12:01:59.480180","13",ingresso,2025-04-16,1
"comune-di-andora","c_a278","https://www.comune.andora.sv.it","2025-04-11T09:46:18.409525","07",ingresso,2025-04-16,1
"comune-di-bisignano","c_a887","https://www.comune.bisignano.cs.it","2025-04-14T10:24:26.641817","18",ingresso,2025-04-16,1
"comune-di-bitritto","c_a894","https://comune.bitritto.ba.it/","2025-04-11T14:37:42.370883","16",ingresso,2025-04-16,1
"comune-di-boscotrecase","c_b077","https://comune.boscotrecase.na.it","2025-04-11T14:04:28.041027","15",ingresso,2025-04-16,1
"comune-di-campobasso","c_b519","https://www.comune.campobasso.it","2025-04-14T08:16:26.013731","14",ingresso,2025-04-16,1
"comune-di-casoli","c_b985","https://comune.casoli.ch.it/","2025-04-11T15:36:21.790192","13",ingresso,2025-04-16,1
"comune-di-castel-san-giovanni","c_c261","https://www.comune.castelsangiovanni.pc.it/it","2025-04-11T15:08:00.947762","08",ingresso,2025-04-16,1
"comune-di-cellole","c_m262","https://www.comunedicellole.it/it","2025-04-14T10:53:36.828607","15",ingresso,2025-04-16,1
"comune-di-cingoli","c_c704","https://www.comune.cingoli.mc.it/","2025-04-14T12:07:28.134902","11",ingresso,2025-04-16,1
"comune-di-grottammare","c_e207","https://www.comune.grottammare.ap.it/","2025-04-14T07:59:19.027568","11",ingresso,2025-04-16,1
"comune-di-laterza","c_e469","https://www.comune.laterza.ta.it/","2025-04-11T13:19:41.241055","16",ingresso,2025-04-16,1
"comune-di-lonate-pozzolo","c_e666","https://www.comune.lonatepozzolo.va.it/","2025-04-14T09:09:22.152544","03",ingresso,2025-04-16,1
"comune-di-mandello-del-lario","c_e879","https://www.comune.mandello.lc.it/it-it/home","2025-04-14T10:43:04.033479","03",ingresso,2025-04-16,1
"comune-di-meta","c_f162","https://www.comune.meta.na.it/","2025-04-11T15:25:55.463465","15",ingresso,2025-04-16,1
"comune-di-militello-in-val-di-catania","c_f209","https://comune.militello.ct.it/","2025-04-14T12:26:03.595916","19",ingresso,2025-04-16,1
"comune-di-pisticci","c_g712","https://www.comune.pisticci.mt.it","2025-04-11T14:19:59.766032","17",ingresso,2025-04-16,1
"comune-di-porto-cesareo","c_m263","https://www.comune.portocesareo.le.it/","2025-04-14T07:50:39.724552","16",ingresso,2025-04-16,1
"comune-di-rapallo","c_h183","https://www.comune.rapallo.ge.it","2025-04-14T08:07:37.142964","07",ingresso,2025-04-16,1
"comune-di-rocca-di-papa","c_h404","https://www.opendata.maggioli.cloud/organization/comune-di-rocca-di-papa","2025-04-15T14:40:46.400199","12",ingresso,2025-04-16,1
"comune-di-rubano","c_h625","https://www.opendata.maggioli.cloud/organization/comune-di-rubano","2025-04-11T08:27:43.931224","05",ingresso,2025-04-16,1
"comune-di-san-marco-in-lamis","c_h985","https://www.comune.sanmarcoinlamis.fg.it/hh/index.php","2025-04-11T13:55:15.361404","16",ingresso,2025-04-16,1
"comune-di-san-nicola-la-strada","c_i056","https://www.comune.sannicolalastrada.ce.it/","2025-04-11T14:45:31.660497","15",ingresso,2025-04-16,1
"comune-di-vigonza","c_l900","https://opendata.comune.vigonza.pd.it/it","2025-04-11T08:19:19.505666","05",ingresso,2025-04-16,1
"ministero-delle-imprese-e-del-made-in-italy","m_svec","https://www.mimit.gov.it","2025-04-14T10:08:03.017318","",ingresso,2025-04-16,1
"unione-montana-dei-monti-azzurri","umdma","https://www.unione.montiazzurri.it/","2025-04-11T14:30:06.695555","11",ingresso,2025-04-16,1
"universita-degli-studi-di-napoli-parthenope","uni_napa","https://www.uniparthenope.it/","2025-04-14T08:58:24.487897","15",ingresso,2025-04-16,1
"comune-di-biassono","c_f712","https://www.opendata.maggioli.cloud/organization/comune-di-biassono","2025-04-07T10:38:28.480560","03",ingresso,2025-04-09,1
"comune-di-castiglione-del-lago","c_c309","https://comune.castiglione-del-lago.pg.it/it","2025-02-07T10:26:39.213500","10",ingresso,2025-04-09,1
"comune-di-castiglione-del-lago","c_c309","","2025-02-07T10:26:39.213500","10",uscita,2025-04-09,1
"comune-di-gildone","c_e030","https://www.comune.gildone.cb.it/","2025-02-07T15:18:26.164181","14",ingresso,2025-04-09,1
"comune-di-gildone","c_e030","","2025-02-07T15:18:26.164181","14",uscita,2025-04-09,1
"comune-di-luino","c_e734","https://www.opendata.maggioli.cloud/organization/comune-di-luino","2025-04-08T09:54:55.453858","03",ingresso,2025-04-09,1
"comune-di-morbegno","c_f712","https://www.opendata.maggioli.cloud/organization/comune-di-morbegno","2025-04-07T09:29:05.973342","03",ingresso,2025-04-09,1
"comune-di-noicattaro","c_f923","https://www.comune.noicattaro.bari.it","2025-04-08T07:25:27.023519","16",ingresso,2025-04-09,1
"comune-di-pagani","c_g230","https://www.opendata.maggioli.cloud/organization/comune-di-pagani","2025-04-07T10:36:44.512738","15",ingresso,2025-04-09,1
"comune-di-peschiera-borromeo","c_g488","https://www.opendata.maggioli.cloud/organization/comune-di-peschiera-borromeo","2025-04-07T12:40:11.712842","03",ingresso,2025-04-09,1
"comune-di-vecchiano","c_l702","https://www.comune.vecchiano.pi.it","2025-02-07T15:07:01.452594","09",ingresso,2025-04-09,1
"comune-di-vecchiano","c_l702","","2025-02-07T15:07:01.452594","09",uscita,2025-04-09,1
"fondazione-irccs-istituto-neurologico-carlo-besta","fincbmi","https://www.istituto-besta.it","2025-02-11T10:17:34.271846","03",ingresso,2025-04-09,1
"fondazione-irccs-istituto-neurologico-carlo-besta","fincbmi","","2025-02-11T10:17:34.271846","03",uscita,2025-04-09,1
"unione-dei-comuni-del-coros","udcc_090","https://www.unionecoros.it/","2025-04-04T08:58:14.054919","20",ingresso,2025-04-09,1
"comune-di-altamura","c_a225","https://www.opendata.maggioli.cloud/organization/comune-di-altamura","2025-04-01T09:04:18.107021","16",ingresso,2025-04-02,1
"comune-di-sesto-san-giovanni","c_i690","https://sestosg.net/scrivi-alla-redazione/","2025-03-27T08:26:25.130347","03",ingresso,2025-04-02,1
"istituto-superiore-di-sanita","iss_rm","https://www.iss.it/","2025-03-20T13:41:03.111300","12",ingresso,2025-04-02,1
"provincia-di-isernia","p_is","https://www.provincia.isernia.it","2025-03-25T13:25:15.335726","14",ingresso,2025-04-02,1
"agenzia-di-tutela-della-salute-di-bergamo","atsb","https://www.ats-bg.it","2025-03-17T10:08:57.085812","03",ingresso,2025-03-18,1
"comune-di-alessandria","c_a182","https://www.comune.alessandria.it","2025-03-17T13:40:38.794427","01",ingresso,2025-03-18,1
"comune-di-grezzana","c_e171","https://www.opendata.maggioli.cloud/organization/comune-di-grezzana","2025-03-17T15:59:19.907584","05",ingresso,2025-03-18,1
"autorita-di-regolazione-dei-trasporti","art","https://www.autorita-trasporti.it","2025-03-11T11:20:25.155377","",ingresso,2025-03-16,1
"comune-di-civitavecchia","c_c773","https://www.comune.civitavecchia.rm.it/","2025-03-14T09:23:02.989205","12",ingresso,2025-03-16,1
"asp-ambito-9","_aspan","https://www.aspambitonove.it","2025-03-07T16:12:11.629737","",ingresso,2025-03-08,1
"comune-di-assisi","c_a475","https://www.comune.assisi.pg.it/contatti/","2025-03-04T10:09:07.040681","10",ingresso,2025-03-08,1
"comune-di-castel-mella","c_c208","https://www.comune.castelmella.bs.it","2025-03-05T10:50:39.383395","03",ingresso,2025-03-08,1
"comune-di-giovinazzo","c_e047","https://www.comune.giovinazzo.ba.it","2025-03-07T15:29:16.641505","16",ingresso,2025-03-08,1
"unione-dei-comuni-valdostani-walser","CMWAVL","https://www.cm-walser.vda.it/it-it/home","2025-03-07T15:54:25.043291","02",ingresso,2025-03-08,1
"comune-di-lonato-del-garda","c_e667","https://www.opendata.maggioli.cloud/organizzation/comune-di-lonato-del-garda","2025-03-03T15:21:50.583516","03",ingresso,2025-03-04,1
"asst-spedali-civili-di-brescia","asstb","https://www.asst-spedalicivili.it/contenuto/contenuti--ecm/ufficio-relazioni-con-il-pubblico.ashx","2025-02-19T10:35:54.580960","03",ingresso,2025-02-27,1
"ats-della-montagna","atsm","https://www.ats-montagna.it/","2025-02-19T13:36:12.400099","03",ingresso,2025-02-27,1
"azienda-socio-sanitaria-territoriale-di-lecco","asstl","https://www.asst-lecco.it/","2025-02-24T14:11:29.637397","03",ingresso,2025-02-27,1
"azienda-socio-sanitaria-territoriale-nord-milano","asstnm","https://www.asst-nordmilano.it/","2025-02-18T15:58:49.682074","03",ingresso,2025-02-27,1
"citta-metropolitana-di-genova","cmge","https://www.cittametropolitana.genova.it/","2025-02-24T14:58:55.822626","07",ingresso,2025-02-27,1
"comune-di-besana-in-brianza","c_a818","https://www.opendata.maggioli.cloud/organizzation/comune-di-besana-in-brianza","2025-02-19T10:19:30.000370","03",ingresso,2025-02-27,1
"comune-di-bussolengo","c_b296","https://www.opendata.maggioli.cloud/organizzation/comune-di-bussolengo","2025-02-18T17:27:28.457145","05",ingresso,2025-02-27,1
"comune-di-cassina-de-pecchi","c_c014","https://www.opendata.maggioli.cloud/organizzation/comune-di-cassina-de-pecchi","2025-02-18T16:53:55.717713","03",ingresso,2025-02-27,1
"comune-di-cerreto-guidi","c_c529","https://www.comune.cerreto-guidi.fi.it/it/help","2025-02-19T13:45:06.497890","09",ingresso,2025-02-27,1
"comune-di-magenta","c_e801","https://www.opendata.maggioli.cloud/organizzation/comune-di-magenta","2025-02-18T16:31:20.938769","03",ingresso,2025-02-27,1
"comune-di-montale","c_f410","","2025-02-19T10:18:55.581624","09",ingresso,2025-02-27,1
"comune-di-nave","c_f851","https://www.opendata.maggioli.cloud/organization/comune-di-nave","2025-02-19T10:46:15.223716","03",ingresso,2025-02-27,1
"comune-di-nembro","c_f864","https://www.opendata.maggioli.cloud/organizzation/comune-di-nembro","2025-02-18T17:09:14.847562","03",ingresso,2025-02-27,1
"comune-di-pineto","c_f831","https://www.comune.pineto.te.it","2025-02-24T14:05:25.933039","13",ingresso,2025-02-27,1
"comune-di-seriate","c_i628","https://www.opendata.maggioli.cloud/organizzation/comune-di-seriate","2025-02-18T17:23:06.976289","03",ingresso,2025-02-27,1
"comune-di-tarquinia","c_d024","https://www.opendata.maggioli.cloud/organization/comune-di-tarquinia","2025-02-19T10:48:52.337631","12",ingresso,2025-02-27,1
"comune-di-tortoreto","c_l307","https://dati.comune.tortoreto.te.it/","2025-02-18T16:39:02.958167","13",ingresso,2025-02-27,1
"consiglio-regionale-della-calabria","r_calabr","https://www.consiglioregionale.calabria.it/","2025-02-25T12:54:38.765871","18",ingresso,2025-02-27,1
"consorzio-bim-vomano-tordino-di-teramo","conbimte","https://www.bim-teramo.it","2025-02-20T14:57:35.924847","13",ingresso,2025-02-27,1
"consorzio-universitario-piceno","co_unap","https://www.cup.ap.it/","2025-02-20T09:25:28.434285","11",ingresso,2025-02-27,1
"fondazione-restart","UIA75WMM","https://www.fondazione-restart.it/it/contatti/","2025-02-24T14:08:16.301679","12",ingresso,2025-02-27,1
"istituto-universitario-di-studi-superiori-di-pavia","iuss_pv","https://www.iusspavia.it/","2025-02-21T11:10:30.936015","03",ingresso,2025-02-27,1
"istituto-zooprofilattico-sperimentale-dell-umbria-e-delle-marche-togo-rosati","izs_um","https://www.izsum.it/","2025-02-19T10:28:54.387482","10",ingresso,2025-02-27,1
"ministero-del-turismo","WQF3ZW8F","https://www.ministeroturismo.gov.it/","2025-02-19T10:39:30.240736","12",ingresso,2025-02-27,1
"politecnico-di-torino","pt","https://www.polito.it/","2025-02-19T10:44:21.556004","01",ingresso,2025-02-27,1
"unione-dei-comuni-valdostani-evancon","ucve","https://www.cm-evancon.vda.it/it-it/home","2025-02-19T10:35:14.138484","02",ingresso,2025-02-27,1
"unione-dei-comuni-valdostani-grand-combin","ucgc","https://www.grandcombin.vda.it/","2025-02-18T16:15:15.796623","02",ingresso,2025-02-27,1
"unione-dei-comuni-valdostani-mont-rose","mr","https://www.cm-montrose.vda.it/it-it/home","2025-02-20T10:34:57.589950","02",ingresso,2025-02-27,1
"unione-dei-comuni-valdostani-monte-cervino","cm_monte76","https://www.cm-montecervino.vda.it/","2025-02-19T10:43:27.949071","02",ingresso,2025-02-27,1
"unione-di-comuni-terre-di-vini-e-di-tartufi","uctvt","","2025-02-18T10:30:25.445531","01",ingresso,2025-02-27,1
"universita-degli-studi-della-campania-l-vanvitelli","SEUNSTNA","https://www.unicampania.it/","2025-02-20T13:48:29.268109","15",ingresso,2025-02-27,1
"azienda-socio-sanitaria-territoriale-della-brianza","asstv","https://www.asst-brianza.it/","2025-02-17T15:51:03.604260","03",ingresso,2025-02-18,1
"comune-di-mogliano-veneto","c_f269","https://www.opendata.maggioli.cloud/organizzation/comune-di-mogliano-veneto","2025-02-17T09:11:42.407328","05",ingresso,2025-02-18,1
"comune-di-trinitapoli","c_b915","","2025-02-17T16:22:34.201799","16",ingresso,2025-02-18,1
"comune-di-valmadrera","c_l634","https://www.opendata.maggioli.cloud/organizzation/comune-di-valmadrera","2025-02-17T09:12:57.959067","03",ingresso,2025-02-18,1
"unione-dei-comuni-valdostani-mont-emilius","cm_monem","https://www.opendata.maggioli.cloud/organizzation/unione-dei-comuni-valdostani-mont-emilius","2025-02-17T09:14:01.511385","02",ingresso,2025-02-18,1
"agenzia-di-tutela-della-salute-dell-insubria","atsin","https://www.ats-insubria.it","2025-02-06T10:46:27.761875","03",ingresso,2025-02-15,1
"agenzia-di-tutela-della-salute-della-brianza","atsmb","https://www.ats-brianza.it/","2025-02-13T16:26:32.473301","03",ingresso,2025-02-15,1
"agenzia-di-tutela-della-salute-di-pavia","atspv","https://www.ats-pavia.it/open-data","2025-02-13T16:26:48.651604","03",ingresso,2025-02-15,1
"agenzia-regionale-per-la-protezione-dell-ambiente-della-campania","arlpa_","https://www.arpacampania.it/","2025-02-13T16:35:08.510738","15",ingresso,2025-02-15,1
"asst-centro-specialistico-ortopedico-traumatologico-gaetano-pini-cto","asstgp","","2025-02-07T15:12:20.270388","03",ingresso,2025-02-15,1
"asst-fatebenefratelli-sacco","afs","","2025-02-07T15:15:27.319533","03",ingresso,2025-02-15,1
"autorita-d-ambito-n-1-verbano-cusio-ossola-e-pianura-novarese","adanv","","2025-02-07T09:14:10.452115","01",ingresso,2025-02-15,1
"azienda-ospedaliera-di-rilievo-nazionale-antonio-cardarelli","aorn_063","https://www.ospedalecardarelli.it","2025-02-13T16:36:46.893571","",ingresso,2025-02-15,1
"azienda-regionale-per-il-diritto-allo-studio-universitario-di-venezia","arid_027","","2025-02-07T09:06:35.439896","",ingresso,2025-02-15,1
"commissione-di-vigilanza-sui-fondi-pensione","cvfp","","2025-02-10T15:06:58.100679","",ingresso,2025-02-15,1
"comune-di-barcellona-pozzo-di-gotto","c_a638","","2025-02-07T15:19:52.959015","19",ingresso,2025-02-15,1
"comune-di-benevento","c_a783","","2025-02-07T15:05:41.669280","15",ingresso,2025-02-15,1
"comune-di-bitetto","c_a892","https://www.comune.bitetto.ba.it/","2025-02-06T10:41:01.801186","16",ingresso,2025-02-15,1
"comune-di-carugate","c_b850","","2025-02-10T11:14:17.193980","03",ingresso,2025-02-15,1
"comune-di-casavatore","c_b946","","2025-02-07T15:11:18.933115","15",ingresso,2025-02-15,1
"comune-di-castellana-grotte","c_c134","","2025-02-07T10:27:47.965963","",ingresso,2025-02-15,1
"comune-di-castenaso","c_c292","","2025-02-07T15:18:22.788322","08",ingresso,2025-02-15,1
"comune-di-castiglione-del-lago","c_c309","","2025-02-07T10:26:39.213500","10",ingresso,2025-02-15,1
"comune-di-corciano","c_c990","https://trasparenza.comune.corciano.pg.it/pagina771_accessibilit-e-catalogo-dei-dati-metadati-e-banche-dati.html#opendata","2025-02-13T16:19:21.252888","10",ingresso,2025-02-15,1
"comune-di-domodossola","c_d332","https://comune.domodossola.vb.it/","2025-02-13T16:28:00.794424","01",ingresso,2025-02-15,1
"comune-di-fonte-nuova","c_m309","https://www.fonte-nuova.it/","2025-02-13T16:22:49.293970","12",ingresso,2025-02-15,1
